"istart","istop","cstart","cstop","tstart","tstop","ed_rec","ed_rec_err","ampl_rec","dur","total_n_valid_data_points","ID","qcs","tstamp","dur_detrend","real"
9255,9266,790070,790081,2324.77400506906,2324.78928306145,63.5145909098705,2.16221204361194,0.178892307981081,0.015277992385109,14862,29780677,37,"01_12_2021_16_52_29",15.001652776,1
11986,12010,83396,83420,1343.28420361099,1343.31753703971,247.260109594847,3.34664322568125,0.180609483516346,0.033333428723836,18270,29780677,1,"01_12_2021_16_52_26",22.591091547,1
10137,10154,102541,102558,1369.87442559293,1369.89803659271,78.2630033236023,1.91033577066108,0.195017154947127,0.023610999777247,18293,29780677,2,"01_12_2021_16_52_39",20.898556258,1
12332,12342,299540,299550,1643.48345640703,1643.49734551944,104.294913906114,2.67559264796578,0.287575654697981,0.013889112407924,19090,29780677,12,"01_12_2021_16_52_21",22.90234946,1
11576,11612,203022,203058,1509.42950499901,1509.47950468295,249.256493957421,5.64207185993102,0.306054783536422,0.049999683936676,16351,29780677,7,"01_12_2021_16_52_45",18.986700239,1
13359,13364,166514,166519,1458.72457454586,1458.73151887656,70.0400452460114,1.63823767811353,0.331652756869052,0.006944330698389,16874,29780677,5,"01_12_2021_16_52_26",18.030415877,1
11524,11597,298716,298789,1642.33899338849,1642.44038393488,814.969766281424,7.1895279525756,0.428616733602483,0.101390546393532,19090,29780677,12,"01_12_2021_16_52_21",22.90234946,1
4419,4461,624196,624238,2094.39497563564,2094.45330870226,707.862409877515,2.42506659204974,0.429482682918844,0.058333066618616,14847,29780677,29,"01_12_2021_16_52_30",22.054431141,1
10582,10592,184815,184825,1484.1422855731,1484.15617428978,156.178935886564,1.72913648434215,0.527482664553411,0.013888716688371,14816,29780677,6,"01_12_2021_16_52_18",18.460188129,1
9223,9254,753471,753502,2273.94158852894,2273.98464418083,521.279575219764,4.58173612878303,0.54881259543526,0.043055651885879,13560,29780677,35,"01_12_2021_16_52_46",17.195908441,1
855,875,174255,174275,1469.47582777564,1469.50360514851,463.214998174716,3.33051341297203,0.774781153086514,0.027777372869878,14816,29780677,6,"01_12_2021_16_52_18",18.460188129,1
1900,1934,662191,662225,2147.16524900661,2147.21247050844,913.756477323557,2.68817141268432,1.65249981354302,0.047221501826243,16556,29780677,31,"01_12_2021_16_52_47",17.958436533,1
9703,9755,81083,81135,1340.07169352828,1340.14391594371,1497.94002145874,3.03305347099456,2.20920238268374,0.072222415434226,18270,29780677,1,"01_12_2021_16_52_26",22.591091547,1
3041,3044,231230,231233,1548.60723078868,1548.6113974761,10.0110425317659,1.29492060494283,0.030484189463934,0.004166687422639,15684,29780677,9,"01_12_2021_16_52_48",15.288759447,0
7069,7072,589436,589439,2046.11707029228,2046.12123699121,11.3585737604673,1.30184640019533,0.035386491649476,0.004166698925701,15633,29780677,27,"01_12_2021_16_52_20",17.844492912,0
10628,10631,146409,146412,1430.80144599322,1430.80561259144,12.9095877758949,1.69887069748912,0.042796691422912,0.004166598224629,14659,29780677,4,"01_12_2021_16_53_02",19.030796095,0
887,890,287106,287109,1626.2137354753,1626.21790221383,18.6106670742992,1.86227706211716,0.067517967227917,0.00416673853033,19090,29780677,12,"01_12_2021_16_52_21",22.90234946,0
,,,,,,,,,,16216,29780677,10,"01_12_2021_16_52_59",17.327185951,
,,,,,,,,,,15172,29780677,36,"01_12_2021_16_53_03",18.667976166,
1113,1116,640794,640797,2117.45180651453,2117.45597326502,8.73739008025598,1.31255355147329,0.02962917815048,0.00416675048973,15725,29928567,30,"01_12_2021_16_50_23",17.789575277,1
6259,6268,122266,122275,1397.27448687628,1397.28698695363,27.2769075783215,1.94657604372798,0.035790837506969,0.01250007734734,12620,29928567,3,"01_12_2021_16_50_24",14.394531828,1
2180,2186,641862,641868,2118.93516670447,2118.94350017332,22.3218317647378,1.49626946173105,0.052483901297098,0.008333468848832,15725,29928567,30,"01_12_2021_16_50_23",17.789575277,1
3243,3250,117392,117399,1390.5049789809,1390.51470132166,20.114178764116,1.41252711054223,0.057411751335517,0.009722340763801,12620,29928567,3,"01_12_2021_16_50_24",14.394531828,1
2660,2665,116792,116797,1389.67163498535,1389.67857952338,21.1547624840278,1.40172778056095,0.063510872733356,0.006944538030666,12620,29928567,3,"01_12_2021_16_50_24",14.394531828,1
8363,8381,124385,124403,1400.21754797976,1400.24254793841,82.274680225359,2.58605667238984,0.0862112451306,0.024999958650597,12620,29928567,3,"01_12_2021_16_50_24",14.394531828,1
11182,11189,653571,653578,2135.1977389686,2135.2074610994,42.1382627920661,1.95671662359096,0.099962960885868,0.009722130807859,15725,29928567,30,"01_12_2021_16_50_23",17.789575277,1
4303,4309,643986,643992,2121.88520600968,2121.89353943103,47.5242480497796,1.76040362065569,0.109777050493831,0.008333421350926,15725,29928567,30,"01_12_2021_16_50_23",17.789575277,1
11513,11526,653902,653915,2135.65745667052,2135.67551204014,102.888331107356,2.67031448582283,0.112353836815273,0.018055369622289,15725,29928567,30,"01_12_2021_16_50_23",17.789575277,1
2005,2010,116130,116135,1388.75217750787,1388.75912205568,26.8393341971111,1.14207049607214,0.11302978853664,0.006944547809326,12620,29928567,3,"01_12_2021_16_50_24",14.394531828,1
7406,7417,647098,647109,2126.2074589125,2126.22273675098,55.4759527004772,1.9633216898766,0.124049970199475,0.015277838484053,15725,29928567,30,"01_12_2021_16_50_23",17.789575277,1
1064,1072,115182,115190,1387.43548973346,1387.44660103519,44.6045476160495,1.66008733879627,0.136793318185831,0.011111301733763,12620,29928567,3,"01_12_2021_16_50_24",14.394531828,1
4991,5002,119177,119188,1392.98417151829,1392.99944943193,63.1681442647522,1.53086242591699,0.197004535793028,0.015277913632417,12620,29928567,3,"01_12_2021_16_50_24",14.394531828,1
10519,10526,652907,652914,2134.27552457563,2134.2852467246,87.9678652470307,1.71411274264544,0.276578436663844,0.009722148967739,15725,29928567,30,"01_12_2021_16_50_23",17.789575277,1
14925,14929,795251,795255,2331.97578612569,2331.98134168342,19.6769162219741,1.66230615279917,0.062172703121358,0.005555557735079,15359,30101427,37,"01_12_2021_16_59_34",14.940885565,1
9306,9313,280852,280859,1617.53282711696,1617.54254911246,37.4421922506317,2.31040011037908,0.08650750703939,0.009721995501423,13879,30101427,11,"01_12_2021_16_59_35",15.878446906,1
9019,9027,789336,789344,2323.76044462277,2323.7715558798,53.9650249303322,2.22536789500749,0.170772280105777,0.011111257028006,15359,30101427,37,"01_12_2021_16_59_34",14.940885565,1
11163,11166,633983,633986,2107.99234752731,2107.99651414187,94.1011275524116,6.28235732101484,0.47989514316556,0.004166614559381,14079,34014829,29,"01_12_2021_17_00_38",14.922123684,1
12433,12439,104875,104881,1373.12050044616,1373.12883373615,147.934909592948,7.00294117677182,0.510893978519861,0.008333289985785,18293,34014829,2,"01_12_2021_17_00_39",24.599015086,1
,,,,,,,,,,16147,35858101,31,"01_12_2021_16_51_00",12.64788461,
,,,,,,,,,,14786,35858101,4,"01_12_2021_16_51_01",14.023297765,
15954,15967,658322,658336,2141.79670966758,2141.81615359438,62.9134468191135,4.95200641868378,0.06383898305856,0.019443926804797,16034,38314290,30,"01_12_2021_16_49_54",15.042716822,0
,,,,,,,,,,10890,38314290,42,"01_12_2021_16_49_54",11.836263935,
,,,,,,,,,,12991,38314290,3,"01_12_2021_16_49_55",12.495667484,
,,,,,,,,,,14118,38314290,43,"01_12_2021_16_49_54",13.30346515,
15781,15784,677980,677983,2169.09787159891,2169.10203825189,27.6144324215097,4.09634680031594,0.082757358820457,0.004166652975982,16392,44892011,31,"01_12_2021_16_52_12",16.297635031,1
4566,4577,136814,136826,1417.478515135,1417.49518218416,199.922164403545,10.9514558120916,0.220168132431457,0.016667049162152,14658,44892011,4,"01_12_2021_16_52_16",13.882922814,1
75,89,660365,660379,2144.63225691315,2144.65170200137,351.131034399845,9.81460765460604,0.446809622124794,0.01944508822362,16392,44892011,31,"01_12_2021_16_52_12",16.297635031,1
5741,5769,666045,666073,2152.52133463165,2152.5602241762,1233.86342689866,6.45263826118268,1.89219704967247,0.038889544547146,16392,44892011,31,"01_12_2021_16_52_12",16.297635031,1
,,,,,,,,,,17103,44892011,5,"01_12_2021_16_52_06",14.949047514,
,,,,,,,,,,17499,44892011,32,"01_12_2021_16_52_07",15.06899124,
4550,4559,232550,232559,1550.4433637387,1550.45586381261,26.2970356653762,2.06144800931973,0.031272184531521,0.012500073909905,16193,44984200,9,"01_12_2021_16_57_14",18.648015788,1
10861,10868,223911,223918,1538.44465055886,1538.4543728983,23.6635774489339,1.46194903289183,0.050130286247427,0.009722339446398,13412,44984200,8,"01_12_2021_16_57_09",15.054342624,1
14567,14570,794365,794368,2330.74121381608,2330.74538038903,11.7059980175346,1.29656182009689,0.054980367210579,0.004166572956365,15887,44984200,37,"01_12_2021_16_57_07",18.99575174,1
2572,2575,249520,249523,1574.0127690995,1574.0169357397,13.8074551817277,1.25138737769733,0.056902687687468,0.004166640206222,16420,44984200,10,"01_12_2021_16_57_15",19.508855895,1
9033,9038,238348,238353,1558.49615655314,1558.5031010165,19.78013052894,1.17554834763762,0.066852859783586,0.006944463360242,16193,44984200,9,"01_12_2021_16_57_14",18.648015788,1
14606,14609,263307,263310,1593.16113326211,1593.16529985121,12.5999146901371,1.00689689291978,0.066856381240697,0.004166589108081,16420,44984200,10,"01_12_2021_16_57_15",19.508855895,1
12108,12117,756209,756218,2277.74717585669,2277.75967592941,47.7851883945452,2.35720894394364,0.067852610841999,0.012500072722105,13714,44984200,35,"01_12_2021_16_57_12",15.818122785,1
9378,9386,789167,789175,2323.5219096919,2323.53302061843,39.5289960323872,2.53578539740853,0.072619095403531,0.011110926526271,15887,44984200,37,"01_12_2021_16_57_07",18.99575174,1
1255,1259,779373,779377,2309.91932874278,2309.92488424452,22.3042170511405,1.77145923323052,0.079124603468876,0.005555501738399,15887,44984200,37,"01_12_2021_16_57_07",18.99575174,1
13687,13690,262377,262380,1591.86948959613,1591.87365619164,21.6112414261781,1.08852847206275,0.103754442946791,0.004166595511379,16420,44984200,10,"01_12_2021_16_57_15",19.508855895,1
1221,1227,209963,209969,1519.07209487159,1519.08042840072,29.156596806615,0.962069716748267,0.129875308584316,0.008333529138781,13412,44984200,8,"01_12_2021_16_57_09",15.054342624,1
6917,6923,785043,785049,2317.79422570962,2317.80255890291,43.4584596854038,1.69141178599136,0.139658448273321,0.008333193292856,15887,44984200,37,"01_12_2021_16_57_07",18.99575174,1
828,837,247769,247778,1571.58083789213,1571.59333783346,89.0183420516567,2.38192479152624,0.142105610558273,0.012499941339229,16420,44984200,10,"01_12_2021_16_57_15",19.508855895,1
1806,1811,761224,761229,2284.71248822456,2284.71943269744,40.1291075576543,1.56522379023014,0.152361648472573,0.006944472882424,15336,44984200,36,"01_12_2021_16_57_16",16.315128684,1
1417,1425,760835,760843,2284.17220810049,2284.18331926262,51.9793888572471,2.21770826600209,0.158406534516644,0.011111162130419,15336,44984200,36,"01_12_2021_16_57_16",16.315128684,1
15267,15274,244606,244613,1567.18781391283,1567.19753607169,58.9363439330342,1.4065508112303,0.173941248248533,0.009722158854856,16193,44984200,9,"01_12_2021_16_57_14",18.648015788,1
9870,9885,239185,239200,1559.65865931333,1559.67949268758,89.3787687408409,1.72051253548729,0.26072770274529,0.020833374249151,16193,44984200,9,"01_12_2021_16_57_14",18.648015788,1
10912,11175,259593,259856,1588.00288208747,1588.36815480831,3172.30794961213,0.87325782410794,0.476585668423939,0.365272720847315,16420,44984200,10,"01_12_2021_16_57_15",19.508855895,1
10646,10714,239970,240038,1560.74893877806,1560.84338332327,1277.65792230174,2.0463227620066,3.37865642474826,0.094444545217812,16193,44984200,9,"01_12_2021_16_57_14",18.648015788,1
13708,13711,187950,187953,1488.50091516902,1488.50508183979,770.011136250306,116.505151877311,2.55578566888978,0.004166670769337,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
7408,7411,181629,181632,1479.72166181867,1479.72582856115,962.377170722559,173.599720849831,2.94450475778118,0.004166742481175,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
8459,8463,182680,182684,1481.18140850908,1481.18696415012,1285.42183378869,144.304487536274,3.8388494937705,0.00555564104161,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
6322,6325,180538,180541,1478.20635460512,1478.21052135482,1132.45534338455,160.967893654606,4.03078981137412,0.004166749698925,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
712,715,174112,174115,1469.28117907177,1469.2853458543,1206.04318690531,139.760061284427,5.2043859309252,0.004166782528046,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
246,250,173645,173649,1468.6325495602,1468.63810527645,1797.96958968084,154.879339216677,5.97889177712177,0.005555716246363,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
12535,12538,186770,186773,1486.86202150319,1486.86618818932,1647.01458502014,167.568108998003,6.63766408473069,0.004166686136159,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
13285,13288,187527,187530,1487.91341416095,1487.91758083777,1957.13546109925,111.93852738862,8.03823271569569,0.004166676822933,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
10564,10567,184792,184795,1484.11477897484,1484.11894568286,2373.7219939347,174.693253271807,8.35285917655608,0.004166708022012,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
8899,8902,183127,183130,1481.80225102214,1481.80641774809,2372.51591177668,147.130293354748,9.66438971788611,0.004166725950199,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
11615,11618,185850,185853,1485.58423607546,1485.58840277231,2717.49273838258,139.91714483656,11.6748587485307,0.004166696846369,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
7267,7270,181488,181491,1479.52582488922,1479.5299916331,2702.31860352212,86.976547909499,11.8196843237732,0.004166743878159,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
13253,13257,187495,187499,1487.86896960677,1487.87452517633,5192.49680431257,114.271205145926,21.1806818313217,0.005555569563285,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
6369,6372,180585,180588,1478.27163368638,1478.27580043654,9092.82494189035,161.662803587508,32.7243430856651,0.004166750164586,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
8306,8311,182527,182532,1480.96890520109,1480.9758497549,6327.41111682739,104.526755208117,36.0855055400448,0.006944553805397,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
12379,12382,186614,186617,1486.64535376845,1486.64952045645,12346.2834936435,143.976680427388,65.7473570733332,0.004166687998804,14821,53603145,6,"01_12_2021_16_55_16",15.355451063,0
,,,,,,,,,,17451,53603145,33,"01_12_2021_16_55_18",18.574406966,
,,,,,,,,,,16354,53603145,7,"01_12_2021_16_55_18",17.936415297,
7356,7370,235564,235578,1554.63307900401,1554.65252329239,27.7748600968878,0.903249861235206,0.029084903272914,0.019444288374871,15706,55099399,9,"01_12_2021_16_57_58",17.603450521,1
1339,1349,229526,229536,1546.2469367057,1546.26082576769,16.581117970688,0.954620376882706,0.029687151862554,0.013889061996224,15706,55099399,9,"01_12_2021_16_57_58",17.603450521,1
9878,9905,239689,239716,1560.36219177353,1560.39969136324,108.224354906779,1.12749350153914,0.119390691921159,0.037499589710251,15706,55099399,9,"01_12_2021_16_57_58",17.603450521,1
,,,,,,,,,,15688,57031043,24,"01_12_2021_17_04_53",14.240752692,
,,,,,,,,,,12076,57031043,25,"01_12_2021_17_04_54",12.393804723,
468,554,424371,424465,1816.86509468779,1816.99565070311,4220.86770234332,6.42226964975147,0.762894057826937,0.130556015313687,16772,58108583,19,"01_12_2021_17_01_18",17.323266683,"asteroid!"
,,,,,,,,,,15602,58108583,43,"01_12_2021_17_01_18",11.394454744,
3830,3905,427812,427889,1821.64424691212,1821.75119040364,2011.68072773801,4.02494217092043,0.353575387864185,0.10694349151936,16875,58229181,19,"01_12_2021_17_01_19",18.267647241,"asteroid!"
3233,3242,427195,427204,1820.78730914871,1820.79980906383,96.4512695114703,5.84939024438997,0.158696561752891,0.012499915125318,16875,58229181,19,"01_12_2021_17_01_19",18.267647241,0
,,,,,,,,,,15602,58229181,43,"01_12_2021_17_01_19",15.184340798,
3156,3254,427118,427216,1820.68036802414,1820.81647826508,10567.5604291373,2.61943491664911,2.07637921705659,0.136110240938706,16901,58285782,19,"01_12_2021_17_01_23",15.531944228,"asteroid!"
,,,,,,,,,,15602,58285782,43,"01_12_2021_17_01_22",15.031145934,
9545,9561,434411,434427,1830.80941330201,1830.83163511211,208.268066345615,6.38353453410571,0.297184772083433,0.022221810098927,16901,58638214,19,"01_12_2021_17_01_29",23.883055096,1
466,508,424367,424415,1816.85953614502,1816.92620329314,650.782700645543,9.42811959363783,0.306980094974783,0.06666714811854,16901,58638214,19,"01_12_2021_17_01_29",23.883055096,1
1932,1956,899569,899593,2476.85804969072,2476.89138619319,442.525751104131,4.62814041327139,0.683040030337799,0.033336502472594,15555,58638214,43,"01_12_2021_17_01_25",18.636293581,1
4766,4787,428751,428772,1822.94842738962,1822.977594065,461.159086601818,9.89888106135246,0.464515343553182,0.029166675379656,16901,59965448,19,"01_12_2021_17_01_33",19.445644433,1
,,,,,,,,,,15541,59965448,43,"01_12_2021_17_01_33",16.38286048,
,,,,,,,,,,15322,61476051,37,"01_12_2021_16_58_57",14.305310931,
,,,,,,,,,,16035,61476051,10,"01_12_2021_16_59_00",16.80061507,
11006,11016,418807,418817,1809.13681817946,1809.15070669462,18.3963049892221,1.3461306741225,0.028358617197063,0.013888515158215,14593,63781635,18,"01_12_2021_17_01_02",15.986047585,1
6080,6087,411808,411815,1799.41614871875,1799.42587082604,13.0324707785789,1.23622881670238,0.030099551153775,0.009722107295147,14593,63781635,18,"01_12_2021_17_01_02",15.986047585,1
