istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
1270,1278,3.9898226700590373,4.0149554112877555,1.2198195045752158e-06,1.9793344856942916e-09,2.9680378155205744e-09,0.025132741228718114,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
1334,1341,4.1908845998887845,4.2128757484639126,3.913002389577494e-07,2.6875355853346257e-09,4.798246244774873e-10,0.021991148575128072,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
1414,1422,4.442212012175967,4.467344753404686,1.1598860482847641e-06,2.440477125386044e-09,2.0236066156087418e-09,0.025132741228718558,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
1492,1500,4.687256239155972,4.71238898038469,7.607513847773972e-07,2.2518538281997635e-09,1.559181672661225e-09,0.02513274122871767,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
1622,1633,5.095663284122645,5.130220803312133,6.948276566466263e-07,2.3147641763759286e-09,1.3745939941856022e-09,0.03455751918948824,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
1666,1670,5.233893360880596,5.246459731494955,1.874308987670835e-07,1.863806033191615e-09,4.8428905330411e-10,0.012566370614359279,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
1696,1701,5.328141140488289,5.343849103756239,9.431143291401722e-08,2.4177987868662493e-09,1.6321566320698366e-10,0.015707963267949765,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
1900,1909,5.969026041820607,5.997300375702915,1.0075179180584386e-06,2.37841904564717e-09,1.8558383718669802e-09,0.028274333882308156,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
1928,1933,6.056990636121122,6.072698599389071,4.699021402745673e-08,2.8353045719524728e-09,5.4494186940701184e-11,0.015707963267948877,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
1953,1956,6.135530452460866,6.144955230421636,8.497079160666862e-08,1.7380950249126356e-09,2.3764212819799013e-10,0.009424777960769681,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
1979,1990,6.217211861454201,6.2517693806436885,3.3869883562135277e-06,2.7205570639791884e-09,4.3880610256508135e-09,0.03455751918948735,2000.0,39.58819742654319,-36.053525702635426,3,19.0,15.0,6.0,-2.3522316776088137,-2.1970975128074546,-1.6518985309596448,357.18706567074895,209.51093596357313,333.46737585404594
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
68,80,0.21362830044410594,0.25132741228718347,2.0886903840347307e-06,2.107357203292232e-09,4.699409972275248e-09,0.03769911184307753,2000.0,38.27286328874871,-74.67326049780553,1,14.0,,,-2.02067490444343,,,250.54820738863162,,
223,231,0.7005751617505239,0.7257079029792423,5.044270560544536e-07,2.493468747773313e-09,8.985525656868276e-10,0.025132741228718336,2000.0,38.27286328874871,-74.67326049780553,1,14.0,,,-2.02067490444343,,,250.54820738863162,,
274,297,0.8607963870836034,0.9330530181161686,0.0021481172932589217,2.0165240707870195e-09,5.126834370372535e-06,0.07225663103256519,2000.0,38.27286328874871,-74.67326049780553,1,14.0,,,-2.02067490444343,,,250.54820738863162,,
324,335,1.017876019763093,1.0524335389525807,1.0844406869324803e-06,2.7818457480078304e-09,1.6201093799850241e-09,0.034557519189487795,2000.0,38.27286328874871,-74.67326049780553,1,14.0,,,-2.02067490444343,,,250.54820738863162,,
409,417,1.2849113953182254,1.3100441365469437,7.251540783459356e-07,2.716979631777023e-09,8.995766354047419e-10,0.025132741228718336,2000.0,38.27286328874871,-74.67326049780553,1,14.0,,,-2.02067490444343,,,250.54820738863162,,
476,489,1.4953981031087415,1.536238807605409,8.547665165099524e-06,2.430409399476625e-09,1.5826162824694734e-08,0.040840704496667435,2000.0,38.27286328874871,-74.67326049780553,1,14.0,,,-2.02067490444343,,,250.54820738863162,,
559,567,1.7561502933566944,1.7812830345854127,4.5415518077908113e-07,2.73780562012276e-09,6.735347835018501e-10,0.025132741228718336,2000.0,38.27286328874871,-74.67326049780553,1,14.0,,,-2.02067490444343,,,250.54820738863162,,
832,838,2.613805087786708,2.6326546437082468,2.3275903686602083e-07,2.0394346284872964e-09,5.454288132256124e-10,0.01884955592153892,2000.0,38.27286328874871,-74.67326049780553,1,14.0,,,-2.02067490444343,,,250.54820738863162,,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
13,29,0.04084070449666731,0.09110618695410401,2.8345595143082128e-05,1.998792514944045e-09,6.835155952344962e-08,0.0502654824574367,2000.0,65.11771089524397,57.907969900767256,2,4.0,1.0,,-2.0986016585300438,-1.5703709005754076,,281.59983441906013,333.86942793919246,
299,308,0.9393362034233482,0.9676105373056564,7.12154603829908e-07,1.987679662020917e-09,1.7240331384726915e-09,0.028274333882308156,2000.0,65.11771089524397,57.907969900767256,2,4.0,1.0,,-2.0986016585300438,-1.5703709005754076,,281.59983441906013,333.86942793919246,
750,753,2.356194490192345,2.3656192681531145,1.7862811022065495e-08,2.262534040891645e-09,3.057953890106546e-11,0.009424777960769681,2000.0,65.11771089524397,57.907969900767256,2,4.0,1.0,,-2.0986016585300438,-1.5703709005754076,,281.59983441906013,333.86942793919246,
778,781,2.4441590844928593,2.4535838624536286,1.6050601607696907e-08,2.321608500858774e-09,2.3715696073622894e-11,0.009424777960769237,2000.0,65.11771089524397,57.907969900767256,2,4.0,1.0,,-2.0986016585300438,-1.5703709005754076,,281.59983441906013,333.86942793919246,
1049,1059,3.295530693615693,3.326946620151591,1.1264331615341371e-06,2.167890976477913e-09,2.439352275729334e-09,0.031415926535897754,2000.0,65.11771089524397,57.907969900767256,2,4.0,1.0,,-2.0986016585300438,-1.5703709005754076,,281.59983441906013,333.86942793919246,
1339,1350,4.206592563156733,4.241150082346221,1.6179441572613952e-06,2.748781071998745e-09,2.4783737284650442e-09,0.03455751918948735,2000.0,65.11771089524397,57.907969900767256,2,4.0,1.0,,-2.0986016585300438,-1.5703709005754076,,281.59983441906013,333.86942793919246,
1532,1540,4.812919945299563,4.838052686528282,7.660393862938417e-07,2.5556206959932435e-09,1.3144643151719038e-09,0.025132741228718558,2000.0,65.11771089524397,57.907969900767256,2,4.0,1.0,,-2.0986016585300438,-1.5703709005754076,,281.59983441906013,333.86942793919246,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
60,67,0.1884955592153876,0.21048670779051615,5.755633874717736e-07,2.213427221199104e-09,1.2076133426575097e-09,0.021991148575128544,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
126,130,0.39584067435231396,0.4084070449666731,1.0925631435689436e-07,1.8341701762282928e-09,2.866711312776715e-10,0.012566370614359168,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
259,263,0.8136724972797564,0.8262388678941156,2.2962684612984006e-07,2.020544559250585e-09,5.307754236127948e-10,0.012566370614359168,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
269,276,0.8450884238156544,0.8670795723907829,3.769288903333855e-07,2.6601785543442845e-09,4.896401062381983e-10,0.021991148575128516,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
312,317,0.9801769079200155,0.9958848711879644,1.3531312294184588e-07,1.9883948213131273e-09,3.2614488887361404e-10,0.015707963267948877,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
352,359,1.1058406140636072,1.1278317626387357,3.0830926865784785e-07,2.082942901736854e-09,7.045020122831147e-10,0.021991148575128516,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
487,494,1.5299556222982293,1.5519467708733579,3.9096320706186463e-07,2.5705667299563144e-09,6.670257679530778e-10,0.021991148575128516,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
547,554,1.718451181513617,1.7404423300887455,6.116994507195853e-07,1.9497365389564614e-09,1.5106866868563884e-09,0.021991148575128516,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
746,754,2.343628119577986,2.368760860806704,5.523152382894964e-07,2.436543033760515e-09,1.0197591659988348e-09,0.025132741228718114,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
776,785,2.4378758991856797,2.466150233067988,1.1395304548566544e-06,2.775746376610914e-09,1.4126391167934571e-09,0.028274333882308156,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
1032,1040,3.242123618504667,3.267256359733385,4.6662409524869285e-07,2.7237911272589166e-09,7.006397684250487e-10,0.025132741228718114,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
1128,1136,3.543716513249287,3.568849254478005,1.0393763522327464e-06,2.7385011399089122e-09,1.5590941870868846e-09,0.025132741228718114,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
1257,1265,3.9489819655623704,3.9741147067910885,3.763326355862709e-07,2.2996083419796704e-09,7.515643662969751e-10,0.025132741228718114,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
1323,1333,4.156327080699296,4.187743007235195,2.332795197069339e-06,2.8235254322086167e-09,2.779015240150784e-09,0.03141592653589864,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
1434,1440,4.505043865247764,4.523893421169302,2.7692907985059416e-07,2.178137779636075e-09,5.889249088397719e-10,0.018849555921538474,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
1457,1477,4.577300496280329,4.6401323493521245,1.6747236652129509e-06,3.5095746942675426e-09,1.5012386889168283e-09,0.06283185307179551,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
1696,1705,5.328141140488289,5.356415474370597,5.963819778638919e-07,2.6522365973411455e-09,8.463953982129624e-10,0.028274333882308156,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
1735,1739,5.450663253978291,5.463229624592651,9.113620913535377e-08,2.1732769799673764e-09,1.8805756951678632e-10,0.012566370614359279,2000.0,33.83549737610605,-26.878161281352856,2,3.0,17.0,,-2.3428618225003497,-1.8004602767624163,,6.352921948161181,344.3359637453361,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
159,165,0.4995132319207771,0.5183627878423159,2.8157357465173896e-07,2.0900693932135917e-09,6.389015982932733e-10,0.018849555921538808,2000.0,23.912679533318403,-84.40363279052882,2,14.0,12.0,,-2.0610950166533586,-2.4963302242915497,,278.65454220493586,270.57150247138316,
212,224,0.6660176425610361,0.7037167544041137,8.74278716548166e-06,2.0454867136066524e-09,2.0490289021068975e-08,0.037699111843077615,2000.0,23.912679533318403,-84.40363279052882,2,14.0,12.0,,-2.0610950166533586,-2.4963302242915497,,278.65454220493586,270.57150247138316,
243,250,0.7634070148223198,0.7853981633974483,4.943399059734697e-07,2.2049350650376416e-09,1.0463627742041126e-09,0.021991148575128516,2000.0,23.912679533318403,-84.40363279052882,2,14.0,12.0,,-2.0610950166533586,-2.4963302242915497,,278.65454220493586,270.57150247138316,
324,341,1.017876019763093,1.0712830948741194,1.1142836800129178e-06,3.143612248979006e-09,1.401458504801667e-09,0.05340707511102649,2000.0,23.912679533318403,-84.40363279052882,2,14.0,12.0,,-2.0610950166533586,-2.4963302242915497,,278.65454220493586,270.57150247138316,
457,485,1.4357078426905356,1.5236724369910497,0.0023716295455105865,2.846487487209335e-09,3.2077000229335795e-06,0.08796459430051407,2000.0,23.912679533318403,-84.40363279052882,2,14.0,12.0,,-2.0610950166533586,-2.4963302242915497,,278.65454220493586,270.57150247138316,
528,536,1.6587609210954108,1.6838936623241292,9.477105473768731e-07,2.160309363959912e-09,2.0557233693097032e-09,0.025132741228718336,2000.0,23.912679533318403,-84.40363279052882,2,14.0,12.0,,-2.0610950166533586,-2.4963302242915497,,278.65454220493586,270.57150247138316,
864,875,2.7143360527015816,2.748893571891069,5.675356517450262e-06,2.238159698188834e-09,1.1755028950233282e-08,0.03455751918948735,2000.0,23.912679533318403,-84.40363279052882,2,14.0,12.0,,-2.0610950166533586,-2.4963302242915497,,278.65454220493586,270.57150247138316,
892,900,2.8023006470020957,2.827433388230814,3.5266482383405493e-07,2.3054460722411596e-09,7.024170134428687e-10,0.025132741228718114,2000.0,23.912679533318403,-84.40363279052882,2,14.0,12.0,,-2.0610950166533586,-2.4963302242915497,,278.65454220493586,270.57150247138316,
968,975,3.0410616886749198,3.0630528372500483,2.7331370157699607e-07,2.655844526140322e-09,4.199660619264023e-10,0.021991148575128516,2000.0,23.912679533318403,-84.40363279052882,2,14.0,12.0,,-2.0610950166533586,-2.4963302242915497,,278.65454220493586,270.57150247138316,
1021,1025,3.207566099315179,3.220132469929538,3.336079362882141e-08,2.373786212251641e-09,5.985678619424561e-11,0.012566370614358835,2000.0,23.912679533318403,-84.40363279052882,2,14.0,12.0,,-2.0610950166533586,-2.4963302242915497,,278.65454220493586,270.57150247138316,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
34,40,0.10681415022205297,0.12566370614359174,1.5204960133335095e-07,2.770292846901672e-09,2.013129662969959e-10,0.018849555921538766,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
65,70,0.20420352248333656,0.21991148575128552,3.0673566962899117e-07,2.161361104445597e-09,6.469165203526472e-10,0.01570796326794896,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
107,115,0.3361504139341079,0.3612831551628262,6.274971578646304e-07,1.9831536947970456e-09,1.5279595366735066e-09,0.025132741228718336,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
124,142,0.3895574890451344,0.44610615680975063,2.054530760926099e-05,2.9831250811537534e-09,2.7976947869490232e-08,0.056548667764616256,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
152,162,0.4775220833456486,0.5089380098815465,1.5089377238486383e-06,2.184656223114048e-09,3.2113642856046454e-09,0.031415926535897865,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
264,275,0.8293804605477054,0.8639379797371931,8.924952603850055e-06,2.0947956851466723e-09,2.021031786370031e-08,0.034557519189487684,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
415,430,1.3037609512397643,1.3508848410436112,4.365875203771051e-05,2.0061491308095734e-09,1.0479755419012804e-07,0.04712388980384685,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
585,594,1.837831702350029,1.8661060362323372,6.649958135841376e-07,2.358482327612412e-09,1.2831709028660043e-09,0.028274333882308156,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
639,652,2.0074777056438777,2.048318410140545,1.4585192710391552e-06,2.8454914264084556e-09,2.254972875093131e-09,0.040840704496667435,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
884,890,2.777167905773377,2.796017461694916,4.2921488075474843e-07,2.2860171882969733e-09,8.283123076324728e-10,0.01884955592153892,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
912,915,2.8651325000738916,2.874557278034661,1.449194963001389e-08,2.3402503109035774e-09,2.0174528714278495e-11,0.009424777960769237,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
1061,1067,3.3332298054587706,3.3520793613803095,2.6195183322030487e-07,2.240988964461582e-09,5.352103205069625e-10,0.01884955592153892,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
1246,1250,3.9144244463728826,3.926990816987242,7.619602878116193e-08,2.305163146447317e-09,1.385980219481553e-10,0.012566370614359279,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
1288,1296,4.046371337823654,4.071504079052372,1.0316460748784003e-06,1.9473238808960353e-09,2.5584394602873317e-09,0.02513274122871767,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
1320,1326,4.1469023027385274,4.165751858660066,1.694532726946719e-07,2.192482332546061e-09,3.5913338969351116e-10,0.018849555921538474,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
1363,1373,4.281990786842888,4.313406713378786,2.103091988383515e-06,2.25181207284305e-09,4.2695462720843125e-09,0.031415926535897754,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
1398,1407,4.391946529718531,4.420220863600839,1.910137310421807e-06,2.047608625503628e-09,4.448294843584222e-09,0.028274333882308156,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
1455,1463,4.571017310973149,4.5961500522018675,8.080609714830406e-07,2.0842940018744505e-09,1.843040831062126e-09,0.025132741228718558,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
1830,1838,5.749114556069322,5.77424729729804,7.517302366888952e-07,2.759378460836019e-09,9.979315152008894e-10,0.025132741228718558,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
1972,1975,6.195220712879072,6.204645490839842,5.1896041142701844e-08,1.8406750631155564e-09,1.3521428421370274e-10,0.009424777960769681,2000.0,20.34283565540098,-48.29450913780752,3,14.0,14.0,10.0,-1.7353653041301185,-1.6238253508104736,-2.1856263160745257,273.6406092685861,136.98802411119044,95.41051938184397
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
154,161,0.4838052686528282,0.5057964172279568,4.237311813545198e-07,2.591992179712379e-09,6.150648879099663e-10,0.021991148575128572,2000.0,47.51742402781273,-72.42383446576893,3,6.0,11.0,2.0,-2.0674244411912346,-2.2682356691087926,-1.506239094376471,149.22678826371822,168.2622472223951,220.22475541764388
283,289,0.8890707209659116,0.9079202768874503,2.9387331019936605e-07,2.1895227052051586e-09,6.206051228474507e-10,0.018849555921538697,2000.0,47.51742402781273,-72.42383446576893,3,6.0,11.0,2.0,-2.0674244411912346,-2.2682356691087926,-1.506239094376471,149.22678826371822,168.2622472223951,220.22475541764388
320,329,1.0053096491487339,1.033583983031042,9.629414719846223e-07,2.0744857038999033e-09,2.2092290219433153e-09,0.028274333882308156,2000.0,47.51742402781273,-72.42383446576893,3,6.0,11.0,2.0,-2.0674244411912346,-2.2682356691087926,-1.506239094376471,149.22678826371822,168.2622472223951,220.22475541764388
1632,1640,5.127079210658542,5.152211951887261,8.354190775757082e-07,2.758134690452664e-09,1.0902596603301618e-09,0.025132741228718558,2000.0,47.51742402781273,-72.42383446576893,3,6.0,11.0,2.0,-2.0674244411912346,-2.2682356691087926,-1.506239094376471,149.22678826371822,168.2622472223951,220.22475541764388
1662,1675,5.2213269902662365,5.262167694762904,2.539526294856547e-06,2.8179153295705396e-09,3.3850748870634106e-09,0.040840704496667435,2000.0,47.51742402781273,-72.42383446576893,3,6.0,11.0,2.0,-2.0674244411912346,-2.2682356691087926,-1.506239094376471,149.22678826371822,168.2622472223951,220.22475541764388
1687,1702,5.299866806605982,5.346990696409828,7.582657685182246e-06,2.395399845591875e-09,1.433259466665504e-08,0.04712388980384663,2000.0,47.51742402781273,-72.42383446576893,3,6.0,11.0,2.0,-2.0674244411912346,-2.2682356691087926,-1.506239094376471,149.22678826371822,168.2622472223951,220.22475541764388
1766,1775,5.548052626239575,5.576326960121883,4.655801522107212e-07,2.8099776144143823e-09,6.22825790941306e-10,0.028274333882308156,2000.0,47.51742402781273,-72.42383446576893,3,6.0,11.0,2.0,-2.0674244411912346,-2.2682356691087926,-1.506239094376471,149.22678826371822,168.2622472223951,220.22475541764388
1785,1802,5.607742886657781,5.661149961768808,1.589499448764231e-05,2.6520748778906362e-09,2.6487567916788635e-08,0.053407075111026714,2000.0,47.51742402781273,-72.42383446576893,3,6.0,11.0,2.0,-2.0674244411912346,-2.2682356691087926,-1.506239094376471,149.22678826371822,168.2622472223951,220.22475541764388
1971,1999,6.192079120225483,6.280043714525997,1.0449906394387293e-05,4.047734892684657e-09,9.621957453020968e-09,0.08796459430051407,2000.0,47.51742402781273,-72.42383446576893,3,6.0,11.0,2.0,-2.0674244411912346,-2.2682356691087926,-1.506239094376471,149.22678826371822,168.2622472223951,220.22475541764388
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
69,74,0.21676989309769573,0.2324778563656447,3.025352468966669e-07,2.0528033073550344e-09,6.935196861235227e-10,0.01570796326794896,2000.0,13.1203266264131,28.29622556020612,3,18.0,12.0,3.0,-2.192601468061739,-2.19989549154691,-1.850062323703051,174.42790118602122,300.95957813102126,193.64101194933127
140,145,0.43982297150257105,0.45553093477052004,1.1773225669962967e-07,2.2039954259297366e-09,2.438191870623996e-10,0.015707963267948988,2000.0,13.1203266264131,28.29622556020612,3,18.0,12.0,3.0,-2.192601468061739,-2.19989549154691,-1.850062323703051,174.42790118602122,300.95957813102126,193.64101194933127
186,192,0.5843362335677016,0.6031857894892403,2.3026896662673388e-07,2.2844407857077052e-09,4.622031646306368e-10,0.018849555921538697,2000.0,13.1203266264131,28.29622556020612,3,18.0,12.0,3.0,-2.192601468061739,-2.19989549154691,-1.850062323703051,174.42790118602122,300.95957813102126,193.64101194933127
495,502,1.5550883635269477,1.5770795121020762,9.003705844059733e-08,3.1077175003786003e-09,1.0827982954708659e-10,0.021991148575128516,2000.0,13.1203266264131,28.29622556020612,3,18.0,12.0,3.0,-2.192601468061739,-2.19989549154691,-1.850062323703051,174.42790118602122,300.95957813102126,193.64101194933127
527,533,1.655619328441821,1.6744688843633597,1.7087016876767588e-07,2.2519841275054668e-09,3.4077984878422285e-10,0.018849555921538697,2000.0,13.1203266264131,28.29622556020612,3,18.0,12.0,3.0,-2.192601468061739,-2.19989549154691,-1.850062323703051,174.42790118602122,300.95957813102126,193.64101194933127
588,594,1.8472564803107985,1.8661060362323372,2.6101161548503787e-07,2.333449880996351e-09,5.032110284020064e-10,0.018849555921538697,2000.0,13.1203266264131,28.29622556020612,3,18.0,12.0,3.0,-2.192601468061739,-2.19989549154691,-1.850062323703051,174.42790118602122,300.95957813102126,193.64101194933127
634,639,1.9917697423759289,2.0074777056438777,1.32147964314575e-07,2.504123549872261e-09,2.2287816037191988e-10,0.015707963267948877,2000.0,13.1203266264131,28.29622556020612,3,18.0,12.0,3.0,-2.192601468061739,-2.19989549154691,-1.850062323703051,174.42790118602122,300.95957813102126,193.64101194933127
